partition,scene,frame,vc
MTF,7,58,0.241628
MTF,7,59,0.140065
MTF,7,60,0.118892
MTF,7,61,0.140195
MTF,7,62,0.069608
MTF,7,63,0.148225
MTF,7,64,0.385174
MTF,7,65,0.137903
MTF,7,66,0.291901
MTF,7,67,0.246624
MTF,7,68,0.218631
MTF,7,69,0.235302
MTF,7,70,0.160574
MTF,7,71,0.159122
MTF,7,72,0.157137
MTF,7,73,0.249678
MTF,7,74,0.218190
MTF,7,75,0.092228
MTF,7,76,0.174072
MTF,7,77,0.289010
MTF,7,78,0.220852
MTF,7,79,0.048397
MTF,7,80,0.177812
MTF,7,81,0.133793
MTF,7,82,0.358725
MTF,7,83,0.264699
MTF,7,84,0.206144
MTF,7,85,0.184989
MTF,7,86,0.217530
MTF,7,87,0.217663
MTF,7,88,0.254626
MTF,7,89,0.289682
MTF,7,90,0.046836
MTF,7,91,0.346407
MTF,7,92,0.083746
MTF,7,93,0.233272
MTF,7,94,0.205931
MTF,7,95,0.238103
MTF,7,96,0.178369
MTF,7,97,0.101852
MTF,7,98,0.326576
MTF,7,99,0.363149
MTF,7,100,0.375194
MTF,7,101,0.373499
MTF,7,102,0.141599
MTF,7,103,0.400660
MTF,7,104,0.645936
MTF,7,105,0.430318
MTF,7,106,0.306319
MTF,7,107,0.299645
MTF,7,108,0.360942
MTF,7,109,0.210273
MTF,7,110,0.302907
MTF,7,111,0.239980
MTF,7,112,0.095321
MTF,7,113,0.280662
MTF,7,114,0.143469
MTF,7,115,0.271079
MTF,7,116,0.234394
MTF,7,117,0.376546
MTF,7,118,0.245703
MTF,7,119,0.177523
MTF,7,120,0.195650
MTF,7,121,0.236532
MTF,7,122,0.430373
MTF,7,123,0.467392
MTF,7,124,0.465489
MTF,7,125,0.203007
MTF,7,126,0.085083
MTF,7,127,0.270597
MTF,7,128,0.354011
MTF,7,129,0.244723
MTF,7,130,0.459165
MTF,7,131,0.412864
MTF,7,132,0.202737
MTF,7,133,0.216218
MTF,7,134,0.404014
MTF,7,135,0.212557
MTF,7,136,0.211269
MTF,7,137,0.132891
MTF,7,138,0.038654
MTF,7,139,0.331256
MTF,7,140,0.321919
MTF,7,141,0.228161
MTF,7,142,0.141952
MTF,7,143,0.150471
MTF,7,144,0.298938
MTF,7,145,0.324145
MTF,7,146,0.160002
MTF,7,147,0.075060
MTF,7,148,0.399402
MTF,7,149,0.491524
MTF,7,150,0.303283
MTF,7,151,0.332026
MTF,7,152,0.402885
MTF,7,153,0.371751
MTF,7,154,0.291103
MTF,7,155,0.209641
MTF,7,156,0.190022
MTF,7,157,0.421752
MTF,7,158,0.137123
MTF,7,159,0.129243
MTF,7,160,0.246925
MTF,7,161,0.333657
MTF,7,162,0.296916
MTF,7,163,0.246968
MTF,7,164,0.349023
MTF,7,165,0.162941
MTF,7,166,0.120702
MTF,7,167,0.406405
MTF,7,168,0.158693
MTF,7,169,0.097038
MTF,7,170,0.157801
MTF,7,171,0.403952
MTF,7,172,0.293684
MTF,7,173,0.155614
MTF,7,174,0.152109
MTF,7,175,0.108647
MTF,7,176,0.091059
MTF,7,177,0.245597
MTF,7,178,0.313089
MTF,7,179,0.373362
MTF,7,180,0.044714
MTF,7,181,0.237928
MTF,7,182,0.108152
MTF,7,183,0.085756
MTF,7,184,0.165139
MTF,7,185,0.168704
MTF,7,186,0.093365
MTF,7,187,0.192804
MTF,7,188,0.255814
MTF,7,189,0.193625
MTF,7,190,0.101557
MTF,7,191,0.092529
MTF,7,192,0.036362
MTF,7,193,0.038397
MTF,7,194,0.058457
MTF,7,195,0.067836
MTF,7,196,0.099221
MTF,7,197,0.039918
MTF,7,198,0.049799
MTF,7,199,0.068803
MTF,4,0,
MTF,4,1,0.053727
MTF,4,2,0.008060
MTF,4,3,0.042257
MTF,4,4,0.038224
MTF,4,5,0.167541
MTF,4,6,0.112848
MTF,4,7,0.047647
MTF,4,8,0.023896
MTF,4,9,0.066688
MTF,4,10,0.131725
MTF,4,11,0.099769
MTF,4,12,0.092415
MTF,4,13,0.200678
MTF,4,14,0.132640
MTF,4,15,0.140590
MTF,4,16,0.156244
MTF,4,17,0.235680
MTF,4,18,0.183590
MTF,4,19,0.184742
MTF,4,20,0.168335
MTF,4,21,0.189884
MTF,4,22,0.251447
MTF,4,23,0.239767
MTF,4,24,0.171415
MTF,4,25,0.145087
MTF,4,26,0.144374
MTF,4,27,0.257999
MTF,4,28,0.263420
MTF,4,29,0.278227
MTF,4,30,0.326949
MTF,4,31,0.247761
MTF,4,32,0.165207
MTF,4,33,0.179324
MTF,4,34,0.385804
MTF,4,35,0.172904
MTF,4,36,0.118586
MTF,4,37,0.120937
MTF,4,38,0.097995
MTF,4,39,0.142347
MTF,4,40,0.168390
MTF,4,41,0.104239
MTF,4,42,0.105579
MTF,4,43,0.173727
MTF,4,44,0.102647
MTF,4,45,0.097630
MTF,4,46,0.116382
MTF,4,47,0.093500
MTF,4,48,0.082427
MTF,4,49,0.110303
MTF,4,50,0.093937
MTF,4,51,0.185337
MTF,4,52,0.223105
MTF,4,53,0.132365
MTF,4,54,0.101907
MTF,4,55,0.123018
MTF,4,56,0.137853
MTF,4,57,0.167927
MTF,4,58,0.142305
MTF,4,59,0.120382
MTF,4,60,0.333838
MTF,4,61,0.435905
MTF,4,62,0.348007
MTF,4,63,0.198898
MTF,4,64,0.201897
MTF,4,65,0.175728
MTF,4,66,0.157977
MTF,4,67,0.149203
MTF,4,68,0.160425
MTF,4,69,0.148690
MTF,4,70,0.164984
MTF,4,71,0.137333
MTF,4,72,0.169598
MTF,4,73,0.192047
MTF,4,74,0.147463
MTF,4,75,0.195358
MTF,4,76,0.171930
MTF,4,77,0.146482
MTF,4,78,0.104292
MTF,4,79,0.111017
MTF,4,80,0.148297
MTF,4,81,0.088913
MTF,4,82,0.148663
MTF,4,83,0.100487
MTF,4,84,0.125836
MTF,4,85,0.119208
MTF,4,86,0.143695
MTF,4,87,0.171315
MTF,4,88,0.126727
MTF,4,89,0.116150
MTF,4,90,0.201369
MTF,4,91,0.275695
MTF,4,92,0.144070
MTF,4,93,0.187985
MTF,4,94,0.109749
MTF,4,95,0.112494
MTF,4,96,0.122950
MTF,4,97,0.114958
MTF,4,98,0.130554
MTF,4,99,0.121235
MTF,4,100,0.109363
MTF,4,101,0.159192
MTF,4,102,0.190073
MTF,4,103,0.211973
MTF,4,104,0.092595
MTF,4,105,0.184225
MTF,4,106,0.224963
MTF,4,107,0.297987
MTF,4,108,0.148688
MTF,4,109,0.096774
MTF,4,110,0.173941
MTF,4,111,0.156893
MTF,4,112,0.168388
MTF,4,113,0.141908
MTF,4,114,0.178520
MTF,4,115,0.090801
MTF,4,116,0.092429
MTF,4,117,0.115227
MTF,4,118,0.208537
MTF,4,119,0.311585
MTF,4,120,0.212033
MTF,4,121,0.155100
MTF,4,122,0.116286
MTF,4,123,0.120620
MTF,4,124,0.158447
MTF,4,125,0.132850
MTF,4,126,0.254401
MTF,4,127,0.233837
MTF,4,128,0.194786
MTF,4,129,0.218889
MTF,4,130,0.176001
MTF,4,131,0.167141
MTF,4,132,0.132854
MTF,4,133,0.135953
MTF,4,134,0.162331
MTF,4,135,0.156364
MTF,4,136,0.157240
MTF,4,137,0.260045
MTF,4,138,0.194630
MTF,4,139,0.104764
MTF,4,140,0.164867
MTF,4,141,0.383886
MTF,4,142,0.274474
MTF,4,143,0.181944
MTF,4,144,0.147826
MTF,4,145,0.126634
MTF,4,146,0.124733
MTF,4,147,0.131885
MTF,4,148,0.170152
MTF,4,149,0.173789
MTF,4,150,0.203341
MTF,4,151,0.208788
MTF,4,152,0.210756
MTF,4,153,0.275316
MTF,4,154,0.188429
MTF,4,155,0.144788
MTF,4,156,0.215876
MTF,4,157,0.266150
MTF,4,158,0.150482
MTF,4,159,0.133716
MTF,4,160,0.131085
MTF,4,161,0.140046
MTF,4,162,0.163512
MTF,4,163,0.182026
MTF,4,164,0.190419
MTF,4,165,0.154872
MTF,4,166,0.154593
MTF,4,167,0.148961
MTF,4,168,0.166760
MTF,4,169,0.203302
MTF,4,170,0.177433
MTF,4,171,0.165992
MTF,4,172,0.185042
MTF,4,173,0.214058
MTF,4,174,0.232358
MTF,4,175,0.171641
MTF,4,176,0.158832
MTF,4,177,0.145429
MTF,4,178,0.117406
MTF,4,179,0.124527
MTF,4,180,0.191531
MTF,4,181,0.229864
MTF,4,182,0.210015
MTF,4,183,0.220124
MTF,4,184,0.202695
MTF,4,185,0.393749
MTF,4,186,0.104788
MTF,4,187,0.183896
MTF,4,188,0.185799
MTF,4,189,0.128942
MTF,4,190,0.132171
MTF,4,191,0.207270
MTF,4,192,0.283210
MTF,4,193,0.346709
MTF,4,194,0.321020
MTF,4,195,0.322830
MTF,4,196,0.146981
MTF,4,197,0.194105
MTF,4,198,0.329313
MTF,4,199,0.805459
MTF,2,0,
MTF,2,1,0.031245
MTF,2,2,0.034764
MTF,2,3,0.017747
MTF,2,4,0.065893
MTF,2,5,0.048451
MTF,2,6,0.039860
MTF,2,7,0.083919
MTF,2,8,0.057172
MTF,2,9,0.192624
MTF,2,10,0.069766
MTF,2,11,0.058939
MTF,2,12,0.083117
MTF,2,13,0.142819
MTF,2,14,0.235311
MTF,2,15,0.244259
MTF,2,16,0.120819
MTF,2,17,0.231083
MTF,2,18,0.231233
MTF,2,19,0.220512
MTF,2,20,0.274187
MTF,2,21,0.258024
MTF,2,22,0.097916
MTF,2,23,0.273578
MTF,2,24,0.208645
MTF,2,25,0.268204
MTF,2,26,0.108285
MTF,2,27,0.167427
MTF,2,28,0.109344
MTF,2,29,0.183331
MTF,2,30,0.152536
MTF,2,31,0.109939
MTF,2,32,0.099963
MTF,2,33,0.109073
MTF,2,34,0.110979
MTF,2,35,0.206778
MTF,2,36,0.275450
MTF,2,37,0.168482
MTF,2,38,0.223728
MTF,2,39,0.265691
MTF,2,40,0.137374
MTF,2,41,0.127745
MTF,2,42,0.107575
MTF,2,43,0.173210
MTF,2,44,0.182233
MTF,2,45,0.228913
MTF,2,46,0.127568
MTF,2,47,0.202968
MTF,2,48,0.159238
MTF,2,49,0.176730
MTF,2,50,0.083052
MTF,2,51,0.102366
MTF,2,52,0.131128
MTF,2,53,0.168347
MTF,2,54,0.169772
MTF,2,55,0.184227
MTF,2,56,0.164981
MTF,2,57,0.202988
MTF,2,58,0.170735
MTF,2,59,0.054160
MTF,2,60,0.220350
MTF,2,61,0.224143
MTF,2,62,0.212195
MTF,2,63,0.456107
MTF,2,64,0.165710
MTF,2,65,0.146395
MTF,2,66,0.122412
MTF,2,67,0.123910
MTF,2,68,0.087684
MTF,2,69,0.113254
MTF,2,70,0.163528
MTF,2,71,0.118316
MTF,2,72,0.101186
MTF,2,73,0.321841
MTF,2,74,0.264120
MTF,2,75,0.073479
MTF,2,76,0.187841
MTF,2,77,0.303119
MTF,2,78,0.259964
MTF,2,79,0.182278
MTF,2,80,0.283797
MTF,2,81,0.140356
MTF,2,82,0.145977
MTF,2,83,0.143226
MTF,2,84,0.078000
MTF,2,85,0.142469
MTF,2,86,0.099450
MTF,2,87,0.177621
MTF,2,88,0.133955
MTF,2,89,0.139257
MTF,2,90,0.181637
MTF,2,91,0.104005
MTF,2,92,0.053869
MTF,2,93,0.208602
MTF,2,94,0.389695
MTF,2,95,0.079800
MTF,2,96,0.272487
MTF,2,97,0.290807
MTF,2,98,0.320059
MTF,2,99,0.156869
MTF,2,100,0.362472
MTF,2,101,0.211915
MTF,2,102,0.058585
MTF,2,103,0.267313
MTF,2,104,0.219118
MTF,2,105,0.111052
MTF,2,106,0.197737
MTF,2,107,0.312319
MTF,2,108,0.130618
MTF,2,109,0.164653
MTF,2,110,0.069970
MTF,2,111,0.183506
MTF,2,112,0.129479
MTF,2,113,0.143772
MTF,2,114,0.121477
MTF,2,115,0.119028
MTF,2,116,0.126087
MTF,2,117,0.145840
MTF,2,118,0.176108
MTF,2,119,0.139323
MTF,2,120,0.211901
MTF,2,121,0.081496
MTF,2,122,0.102721
MTF,2,123,0.184630
MTF,2,124,0.107142
MTF,2,125,0.214255
MTF,2,126,0.234663
MTF,2,127,0.135782
MTF,2,128,0.144654
MTF,2,129,0.100579
MTF,2,130,0.257362
MTF,2,131,0.064635
MTF,2,132,0.097735
MTF,2,133,0.140126
MTF,2,134,0.174158
MTF,2,135,0.124727
MTF,2,136,0.118230
MTF,2,137,0.082511
MTF,2,138,0.068950
MTF,2,139,0.277655
MTF,2,140,0.208560
MTF,2,141,0.166475
MTF,2,142,0.153457
MTF,2,143,0.259132
MTF,2,144,0.173379
MTF,2,145,0.092285
MTF,2,146,0.186500
MTF,2,147,0.166812
MTF,2,148,0.191760
MTF,2,149,0.163491
MTF,2,150,0.168370
MTF,2,151,0.237022
MTF,2,152,0.208589
MTF,2,153,0.148337
MTF,2,154,0.146496
MTF,2,155,0.147838
MTF,2,156,0.152883
MTF,2,157,0.119872
MTF,2,158,0.162592
MTF,2,159,0.274977
MTF,2,160,0.230550
MTF,2,161,0.121726
MTF,2,162,0.204723
MTF,2,163,0.196560
MTF,2,164,0.189433
MTF,2,165,0.082130
MTF,2,166,0.149059
MTF,2,167,0.160532
MTF,2,168,0.113448
MTF,2,169,0.187723
MTF,2,170,0.085086
MTF,2,171,0.116115
MTF,2,172,0.236315
MTF,2,173,0.246678
MTF,2,174,0.127635
MTF,2,175,0.132279
MTF,2,176,0.102931
MTF,2,177,0.130056
MTF,2,178,0.148772
MTF,2,179,0.135668
MTF,2,180,0.058896
MTF,2,181,0.062083
MTF,2,182,0.144741
MTF,2,183,0.228548
MTF,2,184,0.149076
MTF,2,185,0.169417
MTF,2,186,0.069866
MTF,2,187,0.162386
MTF,2,188,0.144492
MTF,2,189,0.105589
MTF,2,190,0.073912
MTF,2,191,0.168474
MTF,2,192,0.063350
MTF,2,193,0.122005
MTF,2,194,0.093673
MTF,2,195,0.127897
MTF,2,196,0.262037
MTF,2,197,0.071408
MTF,2,198,0.066879
MTF,2,199,0.180634
MTF,1,0,
MTF,1,1,0.101417
MTF,1,2,0.147555
MTF,1,3,0.151317
MTF,1,4,0.218296
MTF,1,5,0.242989
MTF,1,6,0.338070
MTF,1,7,0.405685
MTF,1,8,0.125012
MTF,1,9,0.252276
MTF,1,10,0.313880
MTF,1,11,0.201559
MTF,1,12,0.079029
MTF,1,13,0.267905
MTF,1,14,0.230118
MTF,1,15,0.404961
MTF,1,16,0.532407
MTF,1,17,0.329960
MTF,1,18,0.286134
MTF,1,19,0.157976
MTF,1,20,0.193490
MTF,1,21,0.100245
MTF,1,22,0.392372
MTF,1,23,0.184795
MTF,1,24,0.167503
MTF,1,25,0.123737
MTF,1,26,0.081340
MTF,1,27,0.369495
MTF,1,28,0.155480
MTF,1,29,0.080242
MTF,1,30,0.241580
MTF,1,31,0.212395
MTF,1,32,0.142106
MTF,1,33,0.218461
MTF,1,34,0.151554
MTF,1,35,0.462006
MTF,1,36,0.665239
MTF,1,37,0.568727
MTF,1,38,0.324756
MTF,1,39,0.129004
MTF,1,40,0.416059
MTF,1,41,0.135327
MTF,1,42,0.147714
MTF,1,43,0.065355
MTF,1,44,0.318957
MTF,1,45,0.544005
MTF,1,46,0.184262
MTF,1,47,0.247027
MTF,1,48,0.364050
MTF,1,49,0.225739
MTF,1,50,0.339631
MTF,1,51,0.406678
MTF,1,52,0.222109
MTF,1,53,0.217199
MTF,1,54,0.215071
MTF,1,55,0.170939
MTF,1,56,0.343413
MTF,1,57,0.148440
MTF,1,58,0.093147
MTF,1,59,0.411737
MTF,1,60,0.235768
MTF,1,61,0.341099
MTF,1,62,0.326956
MTF,1,63,0.150770
MTF,1,64,0.197355
MTF,1,65,0.265063
MTF,1,66,0.339957
MTF,1,67,0.079028
MTF,1,68,0.234648
MTF,1,69,0.322533
MTF,1,70,0.138775
MTF,1,71,0.225499
MTF,1,72,0.191911
MTF,1,73,0.217649
MTF,1,74,0.266927
MTF,1,75,0.266950
MTF,1,76,0.159872
MTF,1,77,0.395076
MTF,1,78,0.181867
MTF,1,79,0.270685
MTF,1,80,0.268134
MTF,1,81,0.349016
MTF,1,82,0.338726
MTF,1,83,0.260541
MTF,1,84,0.151635
MTF,1,85,0.157005
MTF,1,86,0.100165
MTF,1,87,0.390275
MTF,1,88,0.243138
MTF,1,89,0.317500
MTF,1,90,0.118272
MTF,1,91,0.508064
MTF,1,92,0.551239
MTF,1,93,0.513742
MTF,1,94,0.417955
MTF,1,95,0.184546
MTF,1,96,0.348750
MTF,1,97,0.388201
MTF,1,98,0.399141
MTF,1,99,0.586970
MTF,1,100,0.350379
MTF,1,101,0.286785
MTF,1,102,0.342206
MTF,1,103,0.702138
MTF,1,104,0.161558
MTF,1,105,0.618671
MTF,1,106,0.501918
MTF,1,107,0.381392
MTF,1,108,0.592700
MTF,1,109,0.495277
MTF,1,110,0.287037
MTF,1,111,0.364488
MTF,1,112,0.283172
MTF,1,113,0.285408
MTF,1,114,0.417890
MTF,1,115,0.418968
MTF,1,116,0.206226
MTF,1,117,0.247223
MTF,1,118,0.145898
MTF,1,119,0.294927
MTF,1,120,0.396866
MTF,1,121,0.183467
MTF,1,122,0.496826
MTF,1,123,0.193611
MTF,1,124,0.347820
MTF,1,125,0.257653
MTF,1,126,0.203278
MTF,1,127,0.407373
MTF,1,128,0.072323
MTF,1,129,0.532368
MTF,1,130,0.401428
MTF,1,131,0.375675
MTF,1,132,0.233911
MTF,1,133,0.382622
MTF,1,134,0.277309
MTF,1,135,0.390133
MTF,1,136,0.338568
MTF,1,137,0.477256
MTF,1,138,0.490895
MTF,1,139,0.072622
MTF,1,140,0.515889
MTF,1,141,0.304151
MTF,1,142,0.241361
MTF,1,143,0.085267
MTF,1,144,0.403400
MTF,1,145,0.471442
MTF,1,146,0.154501
MTF,1,147,0.379057
MTF,1,148,0.307460
MTF,1,149,0.232344
MTF,1,150,0.459336
MTF,1,151,0.202101
MTF,1,152,0.196885
MTF,1,153,0.159411
MTF,1,154,0.143348
MTF,1,155,0.333564
MTF,1,156,0.387616
MTF,1,157,0.431233
MTF,1,158,0.083116
MTF,1,159,0.279460
MTF,1,160,0.150104
MTF,1,161,0.562556
MTF,1,162,0.391263
MTF,1,163,0.520853
MTF,1,164,0.314453
MTF,1,165,0.145164
MTF,1,166,0.080734
MTF,1,167,0.129254
MTF,1,168,0.300945
MTF,1,169,0.327806
MTF,1,170,0.239983
MTF,1,171,0.415964
MTF,1,172,0.264562
MTF,1,173,0.276467
MTF,1,174,0.282163
MTF,1,175,0.319049
MTF,1,176,0.354713
MTF,1,177,0.279239
MTF,1,178,0.346604
MTF,1,179,0.130564
MTF,1,180,0.149626
MTF,1,181,0.117196
MTF,1,182,0.172284
MTF,1,183,0.056946
MTF,1,184,0.197725
MTF,1,185,0.162409
MTF,1,186,0.038769
MTF,1,187,0.114155
MTF,1,188,0.127588
MTF,1,189,0.061099
MTF,1,190,0.062041
MTF,1,191,0.067116
MTF,1,192,0.053884
MTF,1,193,0.048171
MTF,1,194,0.022941
MTF,1,195,0.058791
MTF,1,196,0.069790
MTF,1,197,0.026659
MTF,1,198,0.050813
MTF,5,0,
MTF,5,1,0.036068
MTF,5,2,0.067160
MTF,5,3,0.071167
MTF,5,4,0.065144
MTF,5,5,0.036772
MTF,5,6,0.040102
MTF,5,7,0.061329
MTF,5,8,0.018297
MTF,5,9,0.117245
MTF,5,10,0.191715
MTF,5,11,0.125226
MTF,5,12,0.091711
MTF,5,13,0.146600
MTF,5,14,0.139029
MTF,5,15,0.131139
MTF,5,16,0.086118
MTF,5,17,0.189847
MTF,5,18,0.162932
MTF,5,19,0.083048
MTF,5,20,0.155569
MTF,5,21,0.125233
MTF,5,22,0.190639
MTF,5,23,0.142985
MTF,5,24,0.199871
MTF,5,25,0.179086
MTF,5,26,0.085778
MTF,5,27,0.136712
MTF,5,28,0.188366
MTF,5,29,0.291441
MTF,5,30,0.213749
MTF,5,31,0.061523
MTF,5,32,0.061746
MTF,5,33,0.203831
MTF,5,34,0.056157
MTF,5,35,0.141943
MTF,5,36,0.154973
MTF,5,37,0.176140
MTF,5,38,0.072643
MTF,5,39,0.301253
MTF,5,40,0.111312
MTF,5,41,0.144626
MTF,5,42,0.125131
MTF,5,43,0.113901
MTF,5,44,0.077151
MTF,5,45,0.167027
MTF,5,46,0.151836
MTF,5,47,0.197597
MTF,5,48,0.221311
MTF,5,49,0.254275
MTF,5,50,0.236772
MTF,5,51,0.092081
MTF,5,52,0.133572
MTF,5,53,0.172845
MTF,5,54,0.195469
MTF,5,55,0.163015
MTF,5,56,0.115312
MTF,5,57,0.128229
MTF,5,58,0.208128
MTF,5,59,0.233608
MTF,5,60,0.248085
MTF,5,61,0.188652
MTF,5,62,0.188635
MTF,5,63,0.118918
MTF,5,64,0.138806
MTF,5,65,0.091083
MTF,5,66,0.086920
MTF,5,67,0.125907
MTF,5,68,0.068873
MTF,5,69,0.123368
MTF,5,70,0.191982
MTF,5,71,0.152937
MTF,5,72,0.089412
MTF,5,73,0.100333
MTF,5,74,0.093145
MTF,5,75,0.212470
MTF,5,76,0.135997
MTF,5,77,0.133107
MTF,5,78,0.129967
MTF,5,79,0.206425
MTF,5,80,0.259260
MTF,5,81,0.211090
MTF,5,82,0.111681
MTF,5,83,0.143162
MTF,5,84,0.129029
MTF,5,85,0.056265
MTF,5,86,0.154508
MTF,5,87,0.227444
MTF,5,88,0.134538
MTF,5,89,0.112574
MTF,5,90,0.221973
MTF,5,91,0.180409
MTF,5,92,0.153601
MTF,5,93,0.205667
MTF,5,94,0.097128
MTF,5,95,0.223246
MTF,5,96,0.088084
MTF,5,97,0.167397
MTF,5,98,0.104750
MTF,5,99,0.149757
MTF,5,100,0.089842
MTF,5,101,0.091085
MTF,5,102,0.108879
MTF,5,103,0.138407
MTF,5,104,0.143125
MTF,5,105,0.142098
MTF,5,106,0.122374
MTF,5,107,0.093015
MTF,5,108,0.046618
MTF,5,109,0.128346
MTF,5,110,0.149149
MTF,5,111,0.138382
MTF,5,112,0.118726
MTF,5,113,0.162607
MTF,5,114,0.091102
MTF,5,115,0.098522
MTF,5,116,0.138518
MTF,5,117,0.206687
MTF,5,118,0.181561
MTF,5,119,0.056727
MTF,5,120,0.034988
MTF,5,121,0.096449
MTF,5,122,0.227032
MTF,5,123,0.218771
MTF,5,124,0.224211
MTF,5,125,0.122146
MTF,5,126,0.118859
MTF,5,127,0.070123
MTF,5,128,0.136196
MTF,5,129,0.103085
MTF,5,130,0.228257
MTF,5,131,0.108265
MTF,5,132,0.042760
MTF,5,133,0.217100
MTF,5,134,0.152383
MTF,5,135,0.105430
MTF,5,136,0.092937
MTF,5,137,0.072033
MTF,5,138,0.107657
MTF,5,139,0.074159
MTF,5,140,0.092558
MTF,5,141,0.154509
MTF,5,142,0.161801
MTF,5,143,0.059856
MTF,5,144,0.156884
MTF,5,145,0.310375
MTF,5,146,0.146587
MTF,5,147,0.138985
MTF,5,148,0.037876
MTF,5,149,0.027223
MTF,5,150,0.138709
MTF,5,151,0.083704
MTF,5,152,0.087018
MTF,5,153,0.205697
MTF,5,154,0.198963
MTF,5,155,0.152724
MTF,5,156,0.190659
MTF,5,157,0.098167
MTF,5,158,0.121482
MTF,5,159,0.221154
MTF,5,160,0.070428
MTF,5,161,0.092838
MTF,5,162,0.075678
MTF,5,163,0.074945
MTF,5,164,0.142314
MTF,5,165,0.147418
MTF,5,166,0.150866
MTF,5,167,0.041134
MTF,5,168,0.107203
MTF,5,169,0.155680
MTF,5,170,0.091121
MTF,5,171,0.093848
MTF,5,172,0.059294
MTF,5,173,0.241673
MTF,5,174,0.197459
MTF,5,175,0.136055
MTF,5,176,0.159204
MTF,5,177,0.058642
MTF,5,178,0.189182
MTF,5,179,0.170335
MTF,5,180,0.099333
MTF,5,181,0.141863
MTF,5,182,0.090091
MTF,5,183,0.095409
MTF,5,184,0.147782
MTF,5,185,0.103352
MTF,5,186,0.288184
MTF,5,187,0.191300
MTF,5,188,0.093208
MTF,5,189,0.043422
MTF,5,190,0.164774
MTF,5,191,0.037133
MTF,5,192,0.100354
MTF,5,193,0.070276
MTF,5,194,0.091918
MTF,5,195,0.191088
MTF,5,196,0.166496
MTF,5,197,0.107361
MTF,5,198,0.125519
MTF,5,199,0.280087
MTF,3,0,
MTF,3,1,0.031245
MTF,3,2,0.034764
MTF,3,3,0.017747
MTF,3,4,0.065893
MTF,3,5,0.048451
MTF,3,6,0.039860
MTF,3,7,0.083919
MTF,3,8,0.057172
MTF,3,9,0.192624
MTF,3,10,0.069766
MTF,3,11,0.058939
MTF,3,12,0.083117
MTF,3,13,0.142819
MTF,3,14,0.235311
MTF,3,15,0.244259
MTF,3,16,0.120819
MTF,3,17,0.231083
MTF,3,18,0.231233
MTF,3,19,0.220512
MTF,3,20,0.274187
MTF,3,21,0.258024
MTF,3,22,0.097916
MTF,3,23,0.273578
MTF,3,24,0.208645
MTF,3,25,0.268204
MTF,3,26,0.108285
MTF,3,27,0.167427
MTF,3,28,0.109344
MTF,3,29,0.183331
MTF,3,30,0.152536
MTF,3,31,0.109939
MTF,3,32,0.099963
MTF,3,33,0.109073
MTF,3,34,0.110979
MTF,3,35,0.206778
MTF,3,36,0.275450
MTF,3,37,0.168482
MTF,3,38,0.223728
MTF,3,39,0.265691
MTF,3,40,0.137374
MTF,3,41,0.127745
MTF,3,42,0.107575
MTF,3,43,0.173210
MTF,3,44,0.182233
MTF,3,45,0.228913
MTF,3,46,0.127568
MTF,3,47,0.202968
MTF,3,48,0.159238
MTF,3,49,0.176730
MTF,3,50,0.083052
MTF,3,51,0.102366
MTF,3,52,0.131128
MTF,3,53,0.168347
MTF,3,54,0.169772
MTF,3,55,0.184227
MTF,3,56,0.164981
MTF,3,57,0.202988
MTF,3,58,0.170735
MTF,3,59,0.054160
MTF,3,60,0.220350
MTF,3,61,0.224143
MTF,3,62,0.212195
MTF,3,63,0.456107
MTF,3,64,0.165710
MTF,3,65,0.146395
MTF,3,66,0.122412
MTF,3,67,0.123910
MTF,3,68,0.087684
MTF,3,69,0.113254
MTF,3,70,0.163528
MTF,3,71,0.118316
MTF,3,72,0.101186
MTF,3,73,0.321841
MTF,3,74,0.264120
MTF,3,75,0.073479
MTF,3,76,0.187841
MTF,3,77,0.303119
MTF,3,78,0.259964
MTF,3,79,0.182278
MTF,3,80,0.283797
MTF,3,81,0.140356
MTF,3,82,0.145977
MTF,3,83,0.143226
MTF,3,84,0.078000
MTF,3,85,0.142469
MTF,3,86,0.099450
MTF,3,87,0.177621
MTF,3,88,0.133955
MTF,3,89,0.139257
MTF,3,90,0.181637
MTF,3,91,0.104005
MTF,3,92,0.053869
MTF,3,93,0.208602
MTF,3,94,0.389695
MTF,3,95,0.079800
MTF,3,96,0.272487
MTF,3,97,0.290807
MTF,3,98,0.320059
MTF,3,99,0.156869
MTF,3,100,0.362472
MTF,3,101,0.211915
MTF,3,102,0.058585
MTF,3,103,0.267313
MTF,3,104,0.219118
MTF,3,105,0.111052
MTF,3,106,0.197737
MTF,3,107,0.312319
MTF,3,108,0.130618
MTF,3,109,0.164653
MTF,3,110,0.069970
MTF,3,111,0.183506
MTF,3,112,0.129479
MTF,3,113,0.143772
MTF,3,114,0.121477
MTF,3,115,0.119028
MTF,3,116,0.126087
MTF,3,117,0.145840
MTF,3,118,0.176108
MTF,3,119,0.139323
MTF,3,120,0.211901
MTF,3,121,0.081496
MTF,3,122,0.102721
MTF,3,123,0.184630
MTF,3,124,0.107142
MTF,3,125,0.214255
MTF,3,126,0.234663
MTF,3,127,0.135782
MTF,3,128,0.144654
MTF,3,129,0.100579
MTF,3,130,0.257362
MTF,3,131,0.064635
MTF,3,132,0.097735
MTF,3,133,0.140126
MTF,3,134,0.174158
MTF,3,135,0.124727
